Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2025-05-10,Speaker,Technology,North,2,1710.42,241.45
2026-03-04,Monitor,Technology,South,6,1109.56,176.85
2025-02-09,Speaker,Technology,West,3,911.68,72.79
2024-09-23,Speaker,Technology,West,9,2689.57,717.6
2025-07-22,Laptop,Technology,North,4,2411.2,590.38
2025-04-26,Phone,Technology,West,1,648.56,99.8
2025-03-19,Speaker,Technology,West,3,3482.27,270.81
2023-11-01,Keyboard,Technology,West,5,4479.41,981.94
2026-01-24,Phone,Technology,South,8,2503.01,200.63
2026-01-19,Scanner,Office Supplies,West,9,4203.76,252.56
2023-06-16,Monitor,Technology,East,9,4508.38,233.28
2024-03-20,Laptop,Technology,East,6,3401.31,779.17
2025-09-22,Phone,Technology,North,3,4348.94,761.61
2023-10-28,Printer,Office Supplies,South,4,3378.74,416.57
2024-06-06,Tablet,Technology,North,7,4823.64,436.86
2026-03-03,Headphone,Technology,West,9,286.45,85.46
2023-12-20,Scanner,Office Supplies,West,1,4249.89,488.29
2024-01-21,Tablet,Technology,East,2,4024.15,887.57
2024-08-02,Tablet,Technology,East,3,3136.74,249.68
2024-02-14,Monitor,Technology,West,5,1677.08,392.35
2025-11-15,Keyboard,Technology,North,4,2003.14,102.37
2023-11-02,Mouse,Technology,East,3,1883.5,555.27
2025-03-23,Printer,Office Supplies,North,10,4257.82,961.01
2025-09-27,Speaker,Technology,East,9,4341.94,844.39
2024-01-26,Printer,Office Supplies,North,5,2566.61,269.74
2024-07-20,Monitor,Technology,North,1,3719.09,744.46
2024-10-25,Scanner,Office Supplies,North,6,4304.94,265.67
2024-08-01,Monitor,Technology,West,5,1947.58,447.79
2026-03-07,Tablet,Technology,East,4,3593.28,399.81
2025-06-24,Printer,Office Supplies,East,1,2794.76,205.05
2026-01-09,Monitor,Technology,West,7,4414.28,525.45
2024-04-05,Printer,Office Supplies,West,2,3866.67,343.62
2024-10-20,Scanner,Office Supplies,East,2,2415.05,453.91
2024-07-30,Keyboard,Technology,West,8,2775.44,191.76
2025-05-27,Scanner,Office Supplies,East,10,4055.18,338.59
2025-05-31,Phone,Technology,East,3,2582.78,349.56
2025-02-28,Tablet,Technology,West,3,4285.0,899.31
2026-01-25,Mouse,Technology,East,5,3698.32,202.35
2023-08-20,Tablet,Technology,East,5,3816.05,994.63
2024-07-20,Tablet,Technology,North,6,3888.5,649.93
2023-11-17,Monitor,Technology,South,1,2263.56,128.64
2026-04-09,Speaker,Technology,East,8,2372.84,333.18
2024-08-28,Speaker,Technology,West,1,4975.05,1184.86
2025-06-18,Mouse,Technology,South,9,578.74,74.95
2025-06-26,Laptop,Technology,East,2,3903.95,1062.53
2024-11-08,Printer,Office Supplies,West,3,2565.95,336.34
2026-04-16,Tablet,Technology,East,5,344.07,65.6
2024-03-27,Tablet,Technology,South,8,3457.73,521.1
2024-08-23,Keyboard,Technology,North,8,2819.5,728.77
2025-12-07,Tablet,Technology,West,7,2200.19,184.87
2026-02-28,Mouse,Technology,South,6,804.7,230.47
2025-07-28,Mouse,Technology,West,8,3660.48,1067.85
2025-02-27,Tablet,Technology,South,4,3488.98,486.83
2024-07-18,Speaker,Technology,West,10,2213.06,389.47
2024-05-13,Laptop,Technology,North,5,2091.54,455.86
2025-08-11,Speaker,Technology,West,10,4600.76,831.95
2026-03-24,Mouse,Technology,East,4,964.19,215.48
2025-02-19,Printer,Office Supplies,South,8,129.53,32.0
2024-07-01,Mouse,Technology,East,10,2930.78,690.35
2024-02-19,Phone,Technology,North,6,2202.42,251.83
2025-03-26,Mouse,Technology,West,8,3440.88,806.77
2023-08-04,Laptop,Technology,West,8,3710.05,649.44
2024-01-13,Scanner,Office Supplies,North,10,1786.88,160.28
2025-02-07,Laptop,Technology,East,3,1282.08,314.51
2023-06-26,Keyboard,Technology,South,8,2436.6,645.89
2025-12-28,Mouse,Technology,South,3,983.29,222.76
2024-08-17,Phone,Technology,West,6,606.11,145.71
2024-02-18,Phone,Technology,West,2,2187.04,175.34
2023-09-24,Tablet,Technology,South,10,905.47,221.71
2023-11-04,Speaker,Technology,West,10,1922.55,235.01
2024-01-22,Speaker,Technology,North,7,1240.18,178.21
2024-06-03,Headphone,Technology,South,3,138.53,27.17
2025-05-28,Laptop,Technology,North,2,4502.59,1065.85
2024-02-01,Printer,Office Supplies,West,2,1003.49,149.9
2024-01-03,Laptop,Technology,North,8,2169.28,122.17
2025-12-28,Phone,Technology,South,2,4429.34,1062.46
2025-04-28,Tablet,Technology,North,6,4626.87,746.83
2024-04-19,Laptop,Technology,South,4,4712.68,578.72
2025-09-06,Keyboard,Technology,East,5,2125.02,350.01
2025-07-09,Tablet,Technology,West,3,2930.1,771.21
2025-09-09,Headphone,Technology,South,9,1465.32,235.77
2023-12-25,Laptop,Technology,North,7,2745.66,794.8
2025-01-30,Scanner,Office Supplies,East,10,1374.54,122.43
2025-04-15,Headphone,Technology,North,10,4106.36,769.99
2023-06-16,Mouse,Technology,West,3,3716.98,394.8
2024-12-10,Phone,Technology,South,10,982.89,260.76
2025-03-15,Monitor,Technology,North,5,4129.01,435.83
2025-01-19,Headphone,Technology,West,7,4103.81,266.23
2025-12-16,Phone,Technology,South,8,2036.15,270.36
2024-06-04,Keyboard,Technology,South,10,2809.53,353.81
2024-08-15,Phone,Technology,East,1,1397.4,331.5
2024-10-01,Phone,Technology,West,5,3641.65,642.45
2026-03-30,Laptop,Technology,East,7,2151.61,373.93
2025-08-30,Laptop,Technology,North,10,931.27,173.6
2026-02-17,Keyboard,Technology,North,6,3015.61,275.86
2026-05-10,Printer,Office Supplies,North,5,4422.37,484.47
2023-10-15,Printer,Office Supplies,South,3,2756.85,767.69
2023-10-05,Keyboard,Technology,South,3,1807.63,177.34
2024-10-10,Laptop,Technology,North,1,4791.28,532.64
2024-03-20,Keyboard,Technology,East,6,4066.98,1124.39
2024-05-28,Laptop,Technology,South,6,656.26,177.97
2026-02-16,Printer,Office Supplies,North,4,1709.95,392.4
2025-11-22,Tablet,Technology,East,4,2946.39,746.29
2025-07-10,Headphone,Technology,South,3,1048.84,255.86
2025-01-10,Printer,Office Supplies,South,10,4264.03,633.33
2023-08-28,Tablet,Technology,North,6,748.09,189.24
2024-09-29,Headphone,Technology,South,2,3758.44,693.78
2024-08-25,Keyboard,Technology,East,2,4175.1,1031.94
2026-05-21,Keyboard,Technology,East,10,4410.55,283.96
2024-03-06,Tablet,Technology,South,1,1633.98,438.95
2024-12-30,Monitor,Technology,West,4,798.95,233.09
2025-06-23,Monitor,Technology,East,5,2457.5,312.71
2025-11-08,Keyboard,Technology,South,10,421.28,22.63
2023-08-25,Printer,Office Supplies,West,6,3240.49,620.84
2023-10-01,Headphone,Technology,South,3,4931.32,367.12
2026-03-26,Tablet,Technology,North,8,2287.06,516.3
2025-10-08,Scanner,Office Supplies,West,5,1237.38,185.85
2024-06-24,Phone,Technology,West,5,1660.66,360.27
2023-12-12,Tablet,Technology,North,10,604.14,167.0
2023-10-22,Tablet,Technology,South,1,690.28,174.06
2025-04-24,Laptop,Technology,East,6,2898.3,259.64
2025-06-27,Keyboard,Technology,North,2,1425.36,139.35
2025-07-24,Scanner,Office Supplies,East,1,3486.31,923.92
2026-01-26,Scanner,Office Supplies,South,2,561.03,57.49
2025-11-21,Headphone,Technology,North,9,3235.25,404.01
2024-12-23,Phone,Technology,South,5,2477.06,490.01
2025-05-12,Phone,Technology,East,3,3066.78,250.59
2024-11-13,Keyboard,Technology,South,5,4856.66,852.0
2024-09-05,Scanner,Office Supplies,North,10,3532.02,653.16
2023-11-18,Keyboard,Technology,East,9,3706.17,1083.25
2024-05-25,Phone,Technology,West,10,2513.93,396.84
2025-06-12,Mouse,Technology,South,10,4812.05,1300.01
2025-05-24,Headphone,Technology,North,6,4932.27,776.83
2023-11-27,Headphone,Technology,West,9,4719.5,431.75
2024-06-23,Printer,Office Supplies,East,9,4804.17,570.42
2025-08-17,Scanner,Office Supplies,South,6,3702.68,676.11
2023-12-25,Tablet,Technology,West,3,3581.95,606.98
2026-02-24,Laptop,Technology,West,3,3724.31,434.0
2024-10-22,Headphone,Technology,South,6,3916.7,550.7
2024-02-13,Scanner,Office Supplies,South,9,492.75,96.78
2024-12-01,Keyboard,Technology,North,2,945.81,252.9
2024-12-03,Speaker,Technology,West,3,998.42,231.97
2025-07-14,Printer,Office Supplies,South,10,2291.39,431.05
2026-02-21,Printer,Office Supplies,North,3,4415.98,934.11
2025-09-18,Keyboard,Technology,East,10,1303.85,154.35
2025-03-05,Headphone,Technology,North,10,957.52,50.62
2025-01-08,Tablet,Technology,West,1,2032.65,524.16
2024-10-18,Keyboard,Technology,East,1,2108.56,105.56
2026-02-15,Headphone,Technology,North,8,1870.4,184.33
2024-07-23,Printer,Office Supplies,South,10,3270.38,178.86
2023-06-16,Monitor,Technology,South,4,344.52,82.71
2023-07-03,Scanner,Office Supplies,South,3,3838.78,708.97
2024-03-05,Keyboard,Technology,North,10,1559.61,258.77
2023-08-08,Mouse,Technology,North,7,1973.38,101.52
2025-01-15,Laptop,Technology,West,1,4665.64,400.74
2025-06-24,Scanner,Office Supplies,West,1,2059.87,309.1
2023-07-25,Phone,Technology,West,5,4880.52,1305.92
2023-12-19,Mouse,Technology,East,1,3572.69,815.67
2023-10-03,Laptop,Technology,South,4,2904.97,311.03
2024-07-17,Printer,Office Supplies,West,3,2175.93,350.7
2024-08-09,Mouse,Technology,South,7,3399.15,344.66
2024-05-27,Monitor,Technology,East,5,160.91,45.73
2024-10-20,Monitor,Technology,South,2,4828.49,603.16
2024-11-10,Tablet,Technology,East,2,1809.93,497.7
2024-01-30,Mouse,Technology,West,9,2352.86,390.53
2024-07-08,Scanner,Office Supplies,North,7,2435.38,377.62
2025-05-21,Mouse,Technology,South,10,3971.19,798.61
2025-03-25,Laptop,Technology,North,8,4112.07,1110.26
2023-12-15,Scanner,Office Supplies,West,1,4305.91,323.04
2023-10-25,Monitor,Technology,South,3,4195.88,728.42
2025-04-03,Printer,Office Supplies,South,5,3516.93,212.05
2026-06-05,Speaker,Technology,East,2,1174.04,149.0
2025-09-10,Phone,Technology,West,6,924.27,108.29
2024-06-23,Mouse,Technology,East,8,2554.82,376.02
2023-07-25,Headphone,Technology,East,5,3828.19,201.73
2024-03-18,Speaker,Technology,South,7,1911.64,203.3
2025-09-02,Speaker,Technology,West,3,2882.32,346.51
2024-11-13,Mouse,Technology,East,2,2627.02,613.37
2025-05-06,Laptop,Technology,East,4,4898.34,248.85
2025-03-17,Speaker,Technology,East,8,4384.54,905.21
2026-01-03,Printer,Office Supplies,East,4,954.47,140.98
2025-12-16,Scanner,Office Supplies,North,10,3923.13,787.97
2026-03-06,Mouse,Technology,West,1,2437.08,169.17
2026-05-06,Printer,Office Supplies,West,2,2494.77,528.61
2026-04-18,Printer,Office Supplies,East,5,1188.43,209.52
2024-08-07,Mouse,Technology,West,2,2339.48,348.69
2024-02-06,Speaker,Technology,East,7,3786.96,987.68
2024-09-14,Printer,Office Supplies,South,7,4490.88,1177.82
2024-02-18,Mouse,Technology,North,6,2080.25,584.87
2024-07-06,Printer,Office Supplies,East,9,4423.11,317.5
2025-10-29,Headphone,Technology,South,8,2899.14,825.08
2026-03-29,Phone,Technology,North,1,4630.06,424.74
2025-05-22,Speaker,Technology,West,9,1609.52,96.98
2024-01-13,Tablet,Technology,East,7,200.13,58.85
2024-12-31,Tablet,Technology,South,4,263.0,72.29
2024-09-01,Phone,Technology,South,4,1408.34,219.98
2025-06-27,Laptop,Technology,South,1,2042.15,431.21
2024-08-14,Tablet,Technology,North,9,2407.92,596.84
2025-03-23,Keyboard,Technology,West,8,996.88,95.55
2025-05-12,Headphone,Technology,North,9,3247.63,792.5
2024-08-01,Phone,Technology,East,4,2589.62,457.76
2025-05-10,Speaker,Technology,North,7,3823.64,837.62
2025-04-17,Phone,Technology,South,5,3782.01,730.53
2025-01-14,Keyboard,Technology,West,7,3512.24,784.63
2025-02-19,Laptop,Technology,East,1,3735.27,480.83
2024-03-16,Printer,Office Supplies,North,8,2897.91,245.6
2025-10-16,Laptop,Technology,West,2,1385.57,365.95
2024-10-06,Speaker,Technology,West,1,4335.16,956.76
2025-02-07,Tablet,Technology,North,2,2014.7,194.83
2026-01-02,Tablet,Technology,North,8,3838.73,746.52
2024-12-30,Mouse,Technology,South,9,4723.18,921.28
2023-08-09,Headphone,Technology,South,8,492.45,147.14
2025-01-18,Monitor,Technology,East,4,2853.08,441.29
2023-09-04,Mouse,Technology,North,9,2371.89,389.9
2024-10-16,Tablet,Technology,East,3,4129.56,524.41
2025-10-10,Tablet,Technology,South,10,2977.83,266.32
2024-07-06,Speaker,Technology,North,4,3466.12,749.43
2026-01-14,Scanner,Office Supplies,North,2,1582.19,470.53
2023-08-17,Printer,Office Supplies,West,8,1858.08,355.63
2025-11-01,Laptop,Technology,North,10,4970.03,992.53
2023-07-13,Scanner,Office Supplies,North,6,4115.68,657.67
2026-02-17,Printer,Office Supplies,East,4,4981.55,909.76
2025-04-22,Speaker,Technology,East,4,4571.07,1077.06
2025-04-13,Laptop,Technology,North,8,3517.14,864.17
2026-02-21,Speaker,Technology,North,7,647.07,108.62
2024-11-17,Tablet,Technology,South,2,4773.86,562.22
2023-06-26,Scanner,Office Supplies,North,2,4426.84,805.36
2025-05-18,Tablet,Technology,South,9,3287.41,371.97
2025-02-05,Monitor,Technology,West,1,1709.98,170.88
2025-05-15,Monitor,Technology,South,7,2432.17,691.29
2025-09-17,Printer,Office Supplies,South,1,308.4,83.26
2025-12-30,Speaker,Technology,North,8,3182.61,184.15
2026-03-20,Keyboard,Technology,West,9,2070.34,377.16
2023-10-30,Keyboard,Technology,East,9,3291.28,798.46
2026-04-21,Scanner,Office Supplies,North,8,3786.1,217.88
2024-02-20,Keyboard,Technology,East,10,2630.07,565.31
2026-03-15,Keyboard,Technology,East,2,3243.77,540.84
2023-07-13,Monitor,Technology,North,10,2152.85,108.82
2025-11-04,Tablet,Technology,West,7,4307.04,400.01
2023-09-14,Tablet,Technology,South,1,748.92,141.82
2024-12-03,Mouse,Technology,South,7,3162.01,518.8
2025-03-04,Mouse,Technology,East,5,3395.34,918.75
2025-12-29,Mouse,Technology,South,5,1697.71,337.36
2025-07-27,Scanner,Office Supplies,West,1,4991.77,1098.77
2023-09-06,Monitor,Technology,East,3,975.35,228.18
2024-03-30,Printer,Office Supplies,South,7,895.3,241.04
2025-08-30,Headphone,Technology,South,4,190.98,13.85
2025-09-29,Phone,Technology,East,10,1884.74,98.46
2023-06-28,Phone,Technology,North,4,2084.84,529.74
2025-09-17,Headphone,Technology,North,3,1945.94,467.53
2024-10-18,Printer,Office Supplies,East,1,1287.19,166.77
2024-07-08,Scanner,Office Supplies,West,5,1838.81,413.0
2026-03-28,Speaker,Technology,West,6,3794.11,853.59
2023-07-01,Printer,Office Supplies,West,5,3430.38,1004.16
2024-08-14,Speaker,Technology,West,8,2779.24,221.54
2024-12-20,Mouse,Technology,West,7,2637.08,314.11
2023-08-11,Keyboard,Technology,South,7,4995.41,1449.58
2025-06-01,Laptop,Technology,West,5,1967.68,495.26
2026-06-05,Headphone,Technology,East,10,461.08,66.03
2026-05-05,Phone,Technology,South,3,4842.17,1277.51
2025-09-02,Laptop,Technology,West,3,4761.45,459.47
2024-03-07,Keyboard,Technology,South,1,4810.11,918.34
2024-09-13,Tablet,Technology,West,10,2143.07,146.09
2023-08-02,Headphone,Technology,East,7,2100.09,204.31
2023-06-26,Headphone,Technology,South,10,4927.81,1365.84
2025-06-17,Headphone,Technology,South,4,3976.52,928.53
2023-12-07,Scanner,Office Supplies,West,9,3782.33,883.93
2026-03-13,Speaker,Technology,South,6,2373.56,412.66
2024-06-29,Tablet,Technology,East,9,160.55,12.9
2024-10-30,Keyboard,Technology,East,10,339.39,97.36
2025-03-18,Mouse,Technology,South,10,568.66,56.89
2025-11-02,Monitor,Technology,North,1,858.31,69.96
2025-04-27,Laptop,Technology,North,8,4494.34,550.1
2025-12-07,Tablet,Technology,North,5,819.29,167.33
2023-06-13,Mouse,Technology,North,4,4279.24,1145.46
2024-02-22,Printer,Office Supplies,West,6,679.22,68.62
2024-07-11,Keyboard,Technology,West,3,4515.55,1178.13
2024-10-01,Laptop,Technology,East,7,2998.04,554.75
2025-08-12,Printer,Office Supplies,South,5,882.87,217.61
2025-09-04,Laptop,Technology,South,1,1714.58,501.35
2025-04-20,Speaker,Technology,South,1,994.99,133.54
2026-04-04,Headphone,Technology,West,10,4669.19,1392.97
2025-01-28,Monitor,Technology,West,3,3149.69,363.02
2026-01-10,Headphone,Technology,North,6,4706.81,1208.81
2024-11-13,Tablet,Technology,North,8,2716.35,732.97
2025-07-03,Scanner,Office Supplies,West,10,1305.42,370.49
2023-09-12,Tablet,Technology,West,10,2104.3,597.86
2025-01-21,Scanner,Office Supplies,East,1,4893.04,431.73
2023-06-08,Printer,Office Supplies,West,5,1314.75,374.5
2024-07-11,Monitor,Technology,North,4,3583.02,463.99
2023-06-13,Phone,Technology,West,2,3336.33,430.18
2023-12-01,Laptop,Technology,South,3,353.97,61.08
2024-09-07,Monitor,Technology,North,4,2532.01,741.04
2024-05-30,Tablet,Technology,South,1,522.19,101.25
2025-02-01,Keyboard,Technology,North,10,3505.55,905.59
2024-05-11,Mouse,Technology,West,1,2626.62,258.31
2024-05-12,Mouse,Technology,East,5,1561.52,149.85
2024-08-24,Printer,Office Supplies,North,5,4248.48,516.84
2026-03-09,Phone,Technology,West,3,2213.13,356.28
2024-04-11,Mouse,Technology,North,8,1644.54,109.23
2025-12-21,Tablet,Technology,North,8,1674.63,409.19
2025-07-10,Laptop,Technology,East,2,4889.54,1085.55
2024-02-24,Phone,Technology,South,9,3505.87,1017.59
2025-03-24,Headphone,Technology,West,4,1800.86,210.69
2025-06-26,Printer,Office Supplies,East,9,281.49,71.35
2024-11-12,Laptop,Technology,North,2,1787.13,332.68
2025-05-25,Scanner,Office Supplies,East,10,4486.47,731.17
2025-12-17,Tablet,Technology,North,7,3378.48,379.13
2023-12-05,Laptop,Technology,North,1,3268.4,834.47
2025-09-12,Printer,Office Supplies,North,5,155.41,17.32
2025-05-15,Scanner,Office Supplies,East,1,4474.66,354.87
2026-05-13,Mouse,Technology,South,3,3060.61,756.32
2025-01-27,Monitor,Technology,South,10,4040.93,226.43
2024-01-17,Tablet,Technology,North,4,2028.92,182.76
2024-11-26,Speaker,Technology,West,5,1921.56,490.37
2024-06-23,Laptop,Technology,North,3,3334.35,612.0
2023-12-16,Tablet,Technology,East,2,1676.31,338.65
2023-07-14,Tablet,Technology,South,4,1484.17,236.48
2025-01-09,Mouse,Technology,South,1,1778.47,274.56
2023-08-05,Mouse,Technology,East,1,3064.02,512.02
2026-06-05,Speaker,Technology,West,8,4548.63,1250.88
2024-07-28,Laptop,Technology,West,1,2577.39,750.64
2023-12-10,Headphone,Technology,North,10,924.12,272.4
2025-05-17,Headphone,Technology,East,4,554.02,143.92
2025-02-27,Monitor,Technology,South,7,550.19,121.14
2023-11-13,Tablet,Technology,East,9,591.27,79.12
2024-11-18,Scanner,Office Supplies,West,4,2848.3,386.59
2024-07-11,Keyboard,Technology,West,1,3324.88,258.87
2026-05-09,Printer,Office Supplies,South,3,4971.56,1241.3
2025-11-21,Laptop,Technology,West,1,1636.34,327.52
2024-12-12,Phone,Technology,East,5,2439.29,288.22
2025-08-29,Phone,Technology,North,9,3659.41,1059.93
2024-01-05,Keyboard,Technology,North,8,4600.82,1259.93
2024-03-16,Monitor,Technology,East,4,1517.45,358.84
2024-11-05,Headphone,Technology,West,7,1434.27,385.96
2025-02-03,Tablet,Technology,South,6,748.13,113.61
2025-12-20,Headphone,Technology,South,1,1942.04,98.45
2025-08-29,Keyboard,Technology,East,1,3770.3,257.96
2024-02-03,Keyboard,Technology,West,1,1932.45,489.37
2025-05-24,Mouse,Technology,North,6,4543.56,814.36
2025-08-31,Laptop,Technology,West,4,2027.52,122.43
2024-09-28,Tablet,Technology,South,9,4163.25,594.27
2023-07-07,Monitor,Technology,North,10,3270.2,514.19
2024-03-10,Speaker,Technology,South,10,2980.06,157.16
2024-12-24,Laptop,Technology,North,4,3002.59,892.1
2023-12-23,Laptop,Technology,East,6,801.5,67.18
2025-04-23,Keyboard,Technology,West,6,3473.94,840.17
2024-03-02,Headphone,Technology,South,2,2390.71,476.62
2026-03-26,Headphone,Technology,West,1,3281.41,317.21
2024-02-02,Laptop,Technology,North,3,3154.08,578.34
2025-03-10,Phone,Technology,West,5,1809.2,458.96
2024-11-18,Scanner,Office Supplies,South,1,1363.17,161.32
2024-06-11,Scanner,Office Supplies,East,5,1500.57,283.92
2025-07-28,Scanner,Office Supplies,North,9,1203.13,87.4
2025-09-16,Monitor,Technology,East,6,3619.99,719.69
2023-08-28,Speaker,Technology,East,6,1135.67,308.42
2023-11-22,Tablet,Technology,South,10,4903.72,437.53
2026-06-07,Scanner,Office Supplies,West,1,832.1,144.23
2023-11-08,Scanner,Office Supplies,South,7,3527.12,511.33
2024-02-10,Monitor,Technology,East,9,4073.21,1059.4
2025-09-29,Tablet,Technology,West,3,249.37,13.12
2024-04-06,Tablet,Technology,South,4,4518.81,684.72
2025-02-14,Scanner,Office Supplies,East,1,4018.91,264.13
2024-10-04,Monitor,Technology,North,2,1934.85,193.02
2025-03-20,Phone,Technology,North,7,1228.96,284.45
2024-06-09,Phone,Technology,North,6,4063.92,524.28
2024-05-13,Speaker,Technology,South,3,2256.18,147.69
2025-01-14,Printer,Office Supplies,East,5,1580.89,161.72
2025-02-28,Phone,Technology,West,5,2879.12,184.71
2025-05-12,Scanner,Office Supplies,East,8,1147.59,252.47
2024-12-24,Headphone,Technology,North,10,366.63,84.57
2024-09-22,Monitor,Technology,West,7,3816.51,1080.46
2024-10-31,Printer,Office Supplies,South,7,4253.3,642.9
2024-09-28,Scanner,Office Supplies,South,4,2002.88,161.76
2026-05-03,Scanner,Office Supplies,West,7,3596.07,624.72
2025-03-28,Speaker,Technology,West,1,4778.74,686.05
